,Unnamed: 0.1,Unnamed: 0,country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,candidatename,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm,Gini coefficient,stance_positivity_score,Success
335,335,3770,83,Estonia,10,10.0,2015-03-01,201503,83611,Pro Patria and Res Publica Union,IRL,60,,290,5,2015.0,0.88,0.72,13.7,0.0,,14.0,101.0,1,110,2023-1,1408.0,0.284,0.0,0.142,0.0,6.889,0.0,0.0,1.491,1.491,0.213,0.0,0.213,0.639,0.0,0.0,4.048,0.0,2.415,1.065,0.0,3.906,5.114,0.0,0.0,0.0,0.0,0.0,4.901,0.0,3.764,6.747,0.0,0.781,0.142,0.0,1.42,2.202,7.315,2.415,14.986,0.0,4.688,0.0,5.611,0.0,1.278,0.0,6.889,3.622,0.213,0.0,1.776,0.0,2.273,0.142,0.568,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.071,0.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,5.469,0.142,0.0,0.0,6.889,0.0,3.622,0.0,0.213,0.0,0.0,0.0,0.0,0.0,2.273,0.0,9.304,0.0,4.048,17.401,0.142,2023a,IN1E1D,0.3267033,78.336,1
336,336,3771,83,Estonia,10,10.0,2015-03-01,201503,83720,Conservative People's Party of Estonia,EKRE,70,,290,5,2015.0,0.88,0.72,8.146,0.0,,7.0,101.0,1,110,2023-1,445.0,0.449,0.0,1.348,0.0,6.966,0.0,0.0,1.798,0.0,2.472,0.449,0.449,8.989,0.674,0.0,6.067,0.0,2.022,0.674,1.124,0.449,2.921,1.124,0.0,0.0,0.0,0.0,4.045,0.0,2.921,2.697,0.225,1.124,0.449,0.0,0.899,3.82,4.27,1.124,5.393,0.674,5.618,0.0,12.809,0.0,2.247,0.0,8.315,1.573,0.0,0.225,1.573,0.0,1.798,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.449,0.0,2.697,0.0,4.719,1.573,1.124,0.0,0.0,0.0,0.0,0.0,0.0,0.899,12.135,0.674,0.0,0.0,8.315,0.0,1.573,0.0,0.0,0.0,0.0,0.0,0.225,0.0,1.798,0.0,12.809,1.348,0.899,6.517,1.348,2023a,LZYNRK,0.3267033,81.12599999999999,1
337,337,3772,83,Estonia,10,10.0,2019-03-03,201903,83410,Social Democratic Party,SDE,30,,352,5,2021.0,0.891,0.909,9.833,0.0,,10.0,101.0,1,160,2023-1,1147.0,0.262,0.174,0.087,0.0,3.313,0.0,0.0,0.697,0.174,0.0,0.0,0.436,2.092,0.0,0.0,2.18,0.0,1.308,0.0,0.262,1.482,4.272,0.697,0.087,0.262,0.0,0.0,0.349,0.174,1.395,10.636,0.0,0.262,0.087,0.0,6.713,6.19,7.236,6.19,15.867,0.0,6.452,0.0,2.616,0.174,0.262,0.436,3.923,1.133,4.098,0.262,5.057,0.0,2.092,0.0,0.087,0.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.262,0.959,0.0,0.872,0.262,0.174,0.0,0.0,0.0,0.0,0.087,0.0,6.713,2.354,0.262,0.0,0.174,3.923,0.174,1.133,0.0,0.349,3.749,0.0,0.087,0.174,0.0,2.092,0.0,-13.426,0.785,1.569,22.058,0.087,2023a,YETWGL,0.30767542,77.33000000000001,1
338,338,3773,83,Estonia,10,10.0,2019-03-03,201903,83411,Estonian Center Party,K,40,,352,5,2021.0,0.891,0.909,23.099,0.0,,26.0,101.0,1,160,2023-1,889.0,0.0,0.0,0.0,0.0,3.712,0.0,0.112,1.8,0.787,0.0,0.0,2.025,2.25,0.0,0.0,3.375,0.0,3.037,0.337,0.9,0.45,3.037,1.35,0.45,0.225,0.0,0.225,0.0,0.225,1.462,12.936,0.112,0.225,0.112,0.0,3.262,4.387,6.299,6.524,13.948,0.0,5.062,0.0,2.925,0.0,0.787,0.112,4.274,3.375,2.7,0.337,4.837,0.0,1.237,0.0,0.0,0.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.025,0.787,0.0,0.9,0.562,0.9,0.0,0.0,0.0,0.0,0.0,0.0,3.262,2.25,0.675,0.0,0.0,4.274,0.0,3.375,0.0,1.012,1.687,0.0,0.337,0.0,0.0,1.237,0.0,-8.324,1.912,0.562,20.472,0.112,2023a,36QHOY,0.30767542,75.92699999999999,1
339,339,3774,83,Estonia,10,10.0,2019-03-03,201903,83430,Estonian Reform Party,ER,40,,352,5,2021.0,0.891,0.909,28.934,0.0,,34.0,101.0,1,160,2023-1,877.0,0.228,0.0,0.228,0.114,5.929,0.0,0.228,2.052,2.965,0.0,0.0,1.254,2.166,0.114,0.0,1.824,0.0,6.613,0.0,0.114,3.079,3.991,0.798,0.456,0.0,0.0,0.456,0.114,0.0,1.026,13.113,0.0,0.0,1.482,0.0,4.789,4.105,4.675,2.851,10.832,0.57,7.868,0.228,3.421,0.798,0.456,0.0,2.737,0.798,0.456,1.482,2.509,0.0,2.395,0.0,0.228,0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.456,0.798,1.368,0.0,0.798,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,4.789,2.851,0.57,0.0,0.798,2.737,0.114,0.798,0.0,0.114,0.342,0.0,0.57,0.912,0.0,2.395,0.114,-2.623,1.254,4.561,13.683,0.456,2023a,IHKNAZ,0.30767542,66.59299999999999,1
340,340,3775,83,Estonia,10,10.0,2019-03-03,201903,83611,Pro Patria,,60,,352,5,2021.0,0.891,0.909,11.444,0.0,,12.0,101.0,1,160,2023-1,866.0,0.0,0.0,0.346,0.0,5.427,0.0,0.115,1.617,1.732,0.0,1.617,1.386,1.617,0.115,0.0,2.309,0.115,3.926,0.693,0.924,6.236,4.273,1.155,0.346,0.0,0.0,0.0,0.577,0.115,3.002,7.506,0.0,0.577,1.386,0.0,2.771,1.848,6.351,1.617,10.624,0.346,4.273,0.115,11.085,0.115,1.155,0.0,3.233,2.771,0.0,2.079,0.346,0.0,4.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577,0.808,1.501,0.0,0.115,0.0,0.924,0.0,0.0,0.0,0.0,0.0,0.0,2.771,8.314,2.771,0.0,0.115,3.233,0.0,2.656,0.115,0.0,0.0,0.0,1.27,0.808,0.0,4.157,0.0,17.667,1.501,7.621,12.24,0.462,2023a,NLMXEB,0.30767542,71.822,1
341,341,3776,83,Estonia,10,10.0,2019-03-03,201903,83720,Conservative People's Party of Estonia,EKRE,70,,352,5,2021.0,0.891,0.909,17.762,0.0,,19.0,101.0,1,160,2023-1,330.0,0.0,0.0,0.606,0.0,22.121,0.0,0.0,0.303,0.0,1.212,2.121,0.606,2.727,0.0,2.727,2.424,0.0,1.515,0.303,0.0,3.333,8.182,1.212,0.606,0.0,0.303,0.0,0.606,0.0,3.636,4.545,0.303,0.0,0.0,0.0,1.515,3.333,2.727,2.121,8.485,0.0,1.515,0.0,8.182,0.0,3.636,0.0,2.121,0.0,0.0,0.909,0.909,0.0,5.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606,0.0,1.212,0.0,0.303,1.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.515,6.97,1.212,0.0,0.0,2.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909,0.0,5.152,0.0,31.818,2.121,3.333,10.606,0.606,2023a,4CR4PY,0.30767542,75.15099999999998,1
342,342,3897,86,Hungary,10,10.0,2018-04-08,201804,86110,Politics Can Be Different,LMP,10,,285,5,2020.0,0.716,0.719,7.055,0.0,,8.0,199.0,1,151,2023-1,1354.0,0.222,0.148,0.0,0.0,0.665,0.0,0.0,2.29,1.846,0.222,0.369,1.551,3.914,0.0,0.074,2.733,0.369,2.585,3.619,1.256,0.369,1.034,3.767,0.443,0.0,1.551,0.148,0.148,0.0,0.591,12.703,0.222,0.074,1.182,0.0,4.357,9.527,4.874,3.471,10.266,0.443,6.425,0.591,2.437,0.222,0.886,0.148,1.403,1.329,1.625,0.0,3.84,0.0,3.545,0.222,0.0,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.256,0.295,3.545,0.0,0.0,0.369,1.256,0.0,0.0,0.0,0.0,0.0,0.148,4.21,2.437,0.0,0.074,0.148,1.403,0.222,0.96,0.369,1.625,0.0,0.0,0.0,0.0,0.0,3.545,0.0,-20.089,4.431,1.551,13.737,0.0,2023a,TBNGID,0.29612043,65.506,1
343,343,3898,86,Hungary,10,10.0,2018-04-08,201804,86111,Dialogue for Hungary,PM,20,,285,5,2020.0,0.716,0.719,1.787,1.0,,3.0,199.0,1,151,2023-1,1509.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.066,1.856,0.0,0.928,4.109,7.025,0.0,1.06,1.06,0.0,0.663,5.368,0.265,1.259,1.127,5.368,0.331,0.331,0.133,0.0,0.066,0.066,1.922,4.307,1.127,0.0,0.133,0.0,2.319,5.368,0.596,13.055,18.357,0.331,6.428,0.0,2.054,0.066,0.265,0.464,1.392,0.861,0.066,0.0,8.946,0.0,0.663,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.0,1.657,2.452,5.964,0.0,0.0,1.06,0.265,0.0,0.0,0.0,0.0,0.0,0.0,2.319,1.988,0.066,0.066,0.0,1.392,0.0,0.861,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.663,0.0,-36.05,6.826,1.392,31.412,0.0,2023a,AME3YU,0.29612043,51.291,1
344,344,3899,86,Hungary,10,10.0,2018-04-08,201804,86220,Hungarian Socialist Party,MSzP,30,,285,5,2020.0,0.716,0.719,10.124,1.0,,17.0,199.0,1,151,2023-1,671.0,0.298,0.0,0.0,0.0,0.149,0.0,0.447,1.043,2.832,0.0,0.149,2.981,4.62,0.0,1.043,4.918,0.0,0.894,2.981,3.428,0.149,1.192,2.086,0.0,0.149,0.447,0.0,0.447,0.0,1.49,5.216,0.745,0.0,0.298,0.0,1.49,2.683,4.471,9.687,17.437,0.298,7.601,0.298,3.577,0.298,0.298,0.0,3.428,2.832,0.298,0.0,4.024,0.0,2.683,0.149,0.0,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.937,1.043,4.173,0.0,0.0,0.447,3.428,0.0,0.0,0.0,0.0,0.0,0.0,1.49,2.981,0.596,0.149,0.149,3.428,0.298,2.385,0.447,0.298,0.0,0.0,0.0,0.0,0.0,2.683,0.0,-19.821,2.832,0.447,27.124,0.447,2023a,H7DF7O,0.29612043,60.658,1
345,345,3900,86,Hungary,10,10.0,2018-04-08,201804,86221,Democratic Coalition,DK,20,,285,5,2020.0,0.716,0.719,5.376,0.0,,9.0,199.0,1,151,2023-1,2538.0,0.236,0.079,0.0,0.433,1.458,0.0,0.158,1.182,3.152,0.0,0.039,6.225,7.565,0.079,1.418,2.916,0.355,1.576,3.152,2.285,1.34,3.073,2.403,0.552,0.118,0.158,0.118,0.276,0.0,1.537,7.171,0.315,0.079,1.182,0.0,1.34,2.364,3.704,7.486,10.638,0.827,6.856,0.079,0.788,0.67,0.552,1.812,1.852,2.285,1.537,0.0,4.374,0.039,1.931,0.118,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394,0.039,1.852,4.374,6.935,0.118,0.039,0.591,1.97,0.118,0.197,0.0,0.0,0.0,0.039,1.3,0.709,0.079,0.67,0.0,1.852,0.118,2.246,0.039,1.458,0.079,0.0,0.0,0.0,0.0,1.931,0.0,-12.648,3.27,2.522,18.125,0.158,2023a,BSH347,0.29612043,55.75699999999999,1
346,346,3901,86,Hungary,10,10.0,2018-04-08,201804,86340,Together 2014 -Dialogue for Hungary Electoral Alliance,E14-PM,20,,285,5,2020.0,0.716,0.719,0.655,0.0,,1.0,199.0,1,151,2023-1,1830.0,0.765,0.164,0.0,0.109,1.421,0.055,0.109,0.984,1.366,0.0,0.055,8.361,4.426,0.055,1.257,2.404,0.383,0.82,5.41,1.53,0.984,3.77,3.77,0.0,0.328,0.328,0.0,0.0,0.0,0.437,4.754,0.273,0.383,0.929,0.0,0.492,2.896,3.934,4.973,17.377,1.475,7.65,0.383,1.913,0.109,0.328,1.202,2.459,1.421,0.492,0.0,4.809,0.055,2.131,0.055,0.0,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.0,1.421,6.94,3.77,0.0,0.0,0.656,0.383,0.0,0.055,0.0,1.093,0.0,0.0,0.492,1.913,0.0,0.109,0.0,2.459,0.765,1.421,0.0,0.492,0.0,0.0,0.0,0.0,0.0,2.131,0.0,-15.628,4.044,1.913,22.35,0.164,2023a,VFJ4XL,0.29612043,44.865,1
347,347,3902,86,Hungary,10,10.0,2018-04-08,201804,86421,Alliance of Federation of Young Democrats - Christian Democratic People's Party,FiDeSz-KDNP,60,,285,5,2020.0,0.716,0.719,49.274,0.0,,133.0,199.0,9,151,2023-1,446.0,3.139,0.0,0.0,13.004,0.897,0.0,0.224,0.448,0.0,0.897,4.484,2.242,0.673,0.0,0.0,0.224,0.0,0.0,0.0,16.592,0.0,0.0,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.673,0.0,3.812,0.0,0.0,0.0,0.0,0.0,0.0,0.448,1.121,0.0,0.0,0.0,37.668,0.0,8.52,0.0,2.242,0.897,0.0,0.673,0.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,8.744,0.448,1.794,0.673,0.0,0.0,0.0,15.919,0.224,0.448,0.0,0.0,0.0,0.0,0.0,12.332,25.336,0.0,0.0,2.242,0.0,0.897,0.0,0.0,0.0,0.0,0.673,0.0,0.0,0.0,0.0,48.655,4.26,0.0,1.57,0.224,2023a,UFXZ43,0.29612043,36.54699999999998,1
348,348,3903,86,Hungary,10,10.0,2018-04-08,201804,86710,Movement for a Better Hungary,Jobbik,70,,285,5,2020.0,0.716,0.719,19.064,0.0,,26.0,199.0,1,151,2023-1,2189.0,0.137,0.046,0.0,0.091,1.964,0.0,0.0,0.868,0.731,0.046,1.279,2.969,3.426,0.0,0.411,1.827,0.228,2.056,3.563,1.096,0.594,3.289,9.137,0.731,0.046,2.33,0.046,0.274,0.32,2.056,9.137,0.274,0.32,1.096,0.0,0.274,3.152,2.832,4.203,12.791,1.096,4.614,0.228,4.979,0.046,2.01,0.0,3.746,1.645,0.503,0.365,5.071,0.0,1.599,0.183,0.0,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.868,2.101,3.152,0.091,0.0,0.274,0.777,0.0,0.0,0.0,0.32,0.0,0.0,0.274,4.523,0.457,0.046,0.0,3.746,0.046,1.645,0.0,0.503,0.0,0.0,0.228,0.137,0.0,1.599,0.0,-15.121,10.142,1.69,16.994,0.0,2023a,QED4H7,0.29612043,59.618,1
349,349,3958,87,Latvia,10,10.0,2018-10-06,201810,87042,Development/For!,,40,,330,5,2019.0,0.81,0.674,12.12,0.0,,13.0,100.0,8,141,2023-1,96.0,0.0,0.0,0.0,0.0,5.208,0.0,0.0,0.0,1.042,0.0,0.0,1.042,3.125,0.0,0.0,0.0,0.0,5.208,1.042,2.083,0.0,2.083,5.208,1.042,0.0,0.0,0.0,1.042,0.0,4.167,4.167,3.125,0.0,0.0,0.0,5.208,2.083,1.042,17.708,8.333,0.0,11.458,0.0,4.167,0.0,0.0,0.0,3.125,0.0,1.042,0.0,2.083,0.0,0.0,4.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.042,3.125,0.0,0.0,0.0,2.083,0.0,0.0,0.0,0.0,0.0,0.0,5.208,4.167,0.0,0.0,0.0,3.125,0.0,0.0,0.0,1.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.667,9.375,0.0,26.042,0.0,2023a,MB8TKW,0.3509615,67.709,1
350,350,3959,87,Latvia,10,10.0,2018-10-06,201810,87062,Unity,,60,,330,5,2019.0,0.81,0.674,6.739,0.0,,8.0,100.0,8,141,2023-1,75.0,0.0,0.0,0.0,0.0,6.667,0.0,0.0,0.0,5.333,0.0,0.0,1.333,2.667,0.0,0.0,2.667,0.0,10.667,1.333,2.667,0.0,4.0,1.333,0.0,0.0,0.0,0.0,2.667,0.0,4.0,5.333,0.0,0.0,2.667,0.0,5.333,0.0,0.0,5.333,12.0,0.0,6.667,0.0,4.0,0.0,0.0,0.0,5.333,1.333,0.0,0.0,1.333,0.0,1.333,1.333,1.333,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333,1.333,0.0,0.0,1.333,0.0,0.0,0.0,0.0,2.667,0.0,0.0,5.333,4.0,0.0,0.0,0.0,5.333,0.0,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333,0.0,4.0,1.333,2.667,17.333,0.0,2023a,M8TNG5,0.3509615,66.662,1
351,351,3960,87,Latvia,10,10.0,2018-10-06,201810,87071,National Alliance ‘All For Latvia!' – ‘For Fatherland and Freedom - Latvian National Independence Movement',,70,,330,5,2019.0,0.81,0.674,11.08,0.0,,13.0,100.0,8,141,2023-1,58.0,0.0,0.0,0.0,3.448,3.448,0.0,0.0,3.448,1.724,0.0,1.724,0.0,1.724,1.724,0.0,0.0,0.0,1.724,0.0,3.448,0.0,1.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.724,0.0,0.0,0.0,0.0,0.0,5.172,5.172,6.897,6.897,0.0,5.172,0.0,15.517,0.0,1.724,0.0,3.448,0.0,5.172,1.724,8.621,0.0,0.0,1.724,5.172,1.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.448,0.0,0.0,0.0,1.724,0.0,0.0,0.0,3.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.793,1.724,0.0,0.0,3.448,0.0,0.0,0.0,5.172,0.0,0.0,1.724,0.0,0.0,0.0,0.0,1.724,0.0,0.0,13.793,0.0,2023a,1P437Z,0.3509615,77.584,1
352,352,3961,87,Latvia,10,10.0,2018-10-06,201810,87110,Greens' and Farmers’ Union,ZZS,80,,330,5,2019.0,0.81,0.674,9.973,0.0,,11.0,100.0,1,141,2023-1,57.0,1.754,0.0,0.0,0.0,1.754,0.0,0.0,0.0,3.509,0.0,0.0,0.0,5.263,0.0,0.0,0.0,0.0,3.509,0.0,1.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.018,0.0,7.018,7.018,0.0,0.0,5.263,0.0,1.754,1.754,3.509,3.509,14.035,0.0,5.263,0.0,7.018,0.0,0.0,0.0,3.509,5.263,0.0,0.0,5.263,0.0,5.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.263,0.0,0.0,0.0,1.754,0.0,0.0,0.0,0.0,0.0,0.0,1.754,7.018,0.0,0.0,0.0,3.509,0.0,0.0,5.263,0.0,0.0,0.0,0.0,0.0,0.0,5.263,0.0,-5.263,0.0,5.263,17.544,0.0,2023a,OZETAH,0.3509615,77.194,1
