,country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,candidatename,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm,Gini coefficient
1800,34,Greece,10,10.0,2015-09-20,201509,34210,Communist Party of Greece,KKE,20,,317,5,2015.0,0.745,0.63,5.418,0.0,,15.0,300.0,9,110,2023-1,115.0,0.0,0.0,0.0,15.652,0.0,0.0,0.0,0.87,0.0,0.0,12.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.739,11.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.696,0.0,13.913,0.0,0.0,0.0,0.0,11.304,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,1.739,0.0,0.0,20.0,0.87,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.478,12.174,0.0,0.0,0.0,0.0,0.0,0.0,11.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.739,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,-44.348,0.0,0.0,11.304,0.0,2023a,H152HK,0.3600026
1801,34,Greece,10,10.0,2015-09-20,201509,34212,Coalition of the Radical Left,SYRIZA,20,,317,5,2015.0,0.745,0.63,35.46,0.0,,145.0,300.0,9,110,2023-1,2883.0,1.145,0.416,0.0,2.463,0.104,0.59,0.52,1.526,0.763,0.0,1.977,1.387,5.272,0.0,0.208,2.601,0.0,2.879,3.954,2.081,0.035,1.179,5.168,0.243,0.139,0.659,0.069,0.0,0.139,2.359,14.672,0.486,1.041,8.429,0.832,1.977,2.081,2.879,1.769,8.117,0.0,3.954,0.0,0.347,0.867,0.0,0.312,0.416,0.971,0.173,0.0,7.215,0.277,5.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.463,0.0,1.387,4.717,0.0,0.0,0.555,2.081,0.0,0.0,0.0,0.0,0.0,0.0,1.977,0.347,0.0,0.0,0.867,0.416,1.145,0.0,0.971,0.0,0.173,0.0,0.0,0.0,0.0,5.307,0.0,-22.234,5.897,8.463,9.886,1.11,2023a,ENFY37,0.3600026
1802,34,Greece,10,10.0,2015-09-20,201509,34213,Democratic Left,DIMAR,20,,998,998,,,,0.74,0.0,,2.0,300.0,99,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023a,9OX5NJ,0.3600026
1803,34,Greece,10,10.0,2015-09-20,201509,34214,Popular Unity,LAE,20,,317,5,2015.0,0.745,0.63,2.86,0.0,,0.0,300.0,1,110,2023-1,235.0,0.851,0.851,1.277,14.894,0.0,2.979,0.426,4.681,0.0,0.0,12.766,1.702,6.383,0.0,0.851,1.277,0.0,0.851,0.0,2.128,0.0,0.426,4.255,0.426,0.0,0.0,0.0,0.0,1.702,0.851,0.851,0.426,3.404,2.128,0.851,0.851,0.426,1.702,0.0,9.787,0.0,0.426,0.0,2.553,0.0,0.0,0.0,0.0,7.234,0.0,0.0,8.511,0.0,1.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.404,11.489,0.0,1.702,4.255,0.0,0.0,2.128,2.128,0.0,0.0,0.0,0.0,0.0,0.0,0.851,2.553,0.0,0.0,0.0,0.0,0.851,0.0,7.234,0.0,0.0,0.0,0.0,0.0,0.0,1.277,0.0,-40.426,5.106,2.128,9.787,4.681,2023a,K5PI3E,0.3600026
1804,34,Greece,10,10.0,2015-09-20,201509,34313,Panhellenic Socialist Movement,PASOK,30,,317,5,2015.0,0.745,0.63,5.54,1.0,,15.0,300.0,1,110,2023-1,413.0,0.0,0.0,0.0,0.242,0.0,0.0,0.0,0.0,2.421,0.0,0.242,0.0,3.632,0.0,1.695,3.39,0.0,5.569,0.726,0.0,0.0,3.874,11.38,0.242,0.0,0.242,0.242,0.0,0.0,10.412,12.349,0.0,0.0,10.654,0.0,2.421,0.726,0.242,0.484,7.264,0.0,1.453,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.0,0.0,15.254,0.242,4.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.0,0.0,3.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.0,0.0,0.0,0.0,0.0,0.0,4.116,0.0,-24.455,11.622,10.654,7.748,0.0,2023a,BHTKC7,0.3600026
1805,34,Greece,10,10.0,2015-09-20,201509,34340,The River,,30,,998,998,,,,3.993,0.0,,11.0,300.0,99,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023a,3Z6DDD,0.3600026
1806,34,Greece,10,10.0,2015-09-20,201509,34410,Union of Centrists,EK,40,,317,5,2015.0,0.745,0.63,3.352,0.0,,9.0,300.0,1,110,2023-1,1508.0,0.133,0.597,6.3,0.928,0.0,0.0,0.0,0.464,3.912,0.0,0.995,3.846,9.085,0.0,0.0,0.531,0.0,2.387,10.942,8.422,0.398,1.989,2.321,0.0,0.0,0.0,0.0,0.0,0.0,2.056,5.968,0.133,0.0,10.544,0.0,0.398,1.525,0.862,1.061,7.759,0.0,7.095,0.0,1.061,0.066,0.729,0.597,0.0,0.995,0.0,0.398,1.592,0.531,3.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.796,0.133,0.199,3.647,9.085,0.0,0.0,0.0,6.499,1.923,0.0,0.0,0.0,0.0,0.0,0.398,0.862,0.199,0.0,0.066,0.0,0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.398,0.0,3.382,0.133,-1.393,2.454,10.942,8.82,6.3,2023a,HWS7UF,0.3600026
1807,34,Greece,10,10.0,2015-09-20,201509,34511,New Democracy,ND,50,,317,5,2015.0,0.745,0.63,27.414,0.0,,75.0,300.0,9,110,2023-1,491.0,0.0,0.0,0.407,1.833,0.407,0.0,0.204,1.222,1.426,0.0,0.0,0.407,13.238,0.0,1.222,0.407,0.0,2.037,1.018,20.978,0.611,3.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.517,4.073,0.0,0.0,9.572,0.0,0.0,0.204,1.222,0.0,3.87,0.0,0.611,1.222,4.684,0.0,0.407,0.0,0.815,6.925,0.0,0.0,9.572,0.0,1.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.407,12.424,0.0,0.815,0.0,20.367,0.611,0.0,0.0,0.0,0.0,0.0,0.0,3.055,1.629,0.0,0.0,0.815,0.0,6.11,0.815,0.0,0.0,0.0,0.0,0.0,0.0,1.629,0.0,17.515,0.0,10.183,3.87,0.611,2023a,YORTB5,0.3600026
1808,34,Greece,10,10.0,2015-09-20,201509,34720,Golden Dawn,XA,70,,998,998,,,,6.82,0.0,,18.0,300.0,99,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023a,GGNF2Z,0.3600026
1809,34,Greece,10,10.0,2015-09-20,201509,34730,Independent Greeks,ANEL,70,,998,998,,,,3.602,0.0,,10.0,300.0,99,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023a,3R3Q7O,0.3600026
1912,35,Portugal,10,10.0,2015-10-04,201510,35060,Portugal Ahead,PàF,60,,264,5,2018.0,0.847,0.659,40.034,0.0,,107.0,230.0,8,131,2023-1,1982.0,0.0,0.908,0.0,0.0,1.413,0.0,0.05,0.757,1.766,0.0,0.0,0.0,2.321,0.0,0.303,3.128,0.0,10.949,1.261,0.454,0.959,7.013,2.371,0.0,0.303,0.252,0.0,0.605,0.959,7.114,9.788,0.05,0.0,3.481,0.0,0.555,6.458,4.087,4.945,9.082,2.22,5.096,0.252,0.757,0.0,0.05,0.0,3.481,1.463,0.454,0.0,0.706,0.0,2.472,0.303,0.0,1.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.321,0.0,0.0,0.0,0.454,0.0,0.0,0.0,0.0,0.0,0.0,0.555,0.757,0.0,0.0,0.0,3.481,0.0,1.463,0.0,0.0,0.454,0.0,0.0,0.0,0.0,2.472,0.0,0.605,2.422,4.44,14.026,0.05,2023a,O544XA,0.355233
1913,35,Portugal,10,10.0,2015-10-04,201510,35110,Ecologist Party ‘The Greens',PEV,10,,264,5,2018.0,0.847,0.659,1.008,1.0,,2.0,230.0,1,131,2023-1,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.498,0.361,2.166,0.722,0.0,1.805,0.0,0.0,0.361,6.859,0.0,1.083,3.61,0.0,0.722,0.0,0.0,0.0,10.83,0.722,5.776,0.722,3.971,0.0,0.0,3.249,16.968,3.971,7.22,5.415,0.0,3.971,0.0,0.361,0.0,0.0,0.0,0.361,2.527,0.0,0.0,6.498,0.0,3.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361,0.0,2.166,0.0,0.0,0.0,6.859,0.0,0.0,0.0,0.0,0.0,0.722,2.527,0.361,0.0,0.0,0.0,0.361,0.0,2.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.249,0.0,-14.079,4.332,0.0,12.635,0.0,2023a,11MK9X,0.355233
1914,35,Portugal,10,10.0,2015-10-04,201510,35120,People-Animals-Nature,PAN,10,,264,5,2018.0,0.847,0.659,1.443,0.0,,1.0,230.0,1,131,2023-1,1455.0,0.206,0.0,0.0,0.0,0.0,0.137,0.206,0.412,0.069,0.0,0.275,0.0,2.612,0.0,0.0,0.412,0.0,1.375,1.649,0.206,0.0,1.168,1.306,0.0,0.0,0.687,0.0,0.412,2.955,0.0,6.598,1.581,0.344,0.344,0.0,10.79,33.814,1.581,4.124,7.423,0.481,7.216,0.0,0.069,0.0,0.0,1.1,2.818,0.962,0.0,0.0,3.505,0.0,3.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.612,0.0,0.0,0.0,0.206,0.0,0.0,0.0,0.0,0.0,0.137,10.653,0.069,0.0,0.0,0.0,2.818,0.0,0.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.162,0.206,-19.381,2.887,0.344,11.546,0.344,2023a,WSS822,0.355233
1915,35,Portugal,10,10.0,2015-10-04,201510,35211,Left Bloc,BE,20,,264,5,2018.0,0.847,0.659,10.581,0.0,,19.0,230.0,1,131,2023-1,1101.0,2.089,0.0,0.0,1.362,0.0,0.999,0.0,0.817,0.0,0.0,6.903,0.091,1.362,0.0,0.0,3.361,0.817,0.0,3.542,1.272,0.182,0.182,0.091,0.0,0.272,0.0,0.0,0.0,4.541,0.817,7.811,5.359,3.088,0.0,0.0,1.181,8.447,4.814,6.994,13.351,0.0,5.813,0.0,0.0,0.363,0.0,1.635,5.177,0.091,1.635,0.0,1.453,0.0,3.906,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.272,0.091,0.0,0.091,1.362,0.0,0.0,0.0,1.272,0.0,0.0,0.0,0.0,0.0,0.0,1.181,0.0,0.0,0.0,0.363,5.177,1.907,0.091,0.0,0.0,1.635,0.0,0.0,0.0,0.0,3.906,0.0,-26.703,5.45,0.182,20.345,0.999,2023a,ADQ9JR,0.355233
1916,35,Portugal,10,10.0,2015-10-04,201510,35220,Portuguese Communist Party,PCP,20,,264,5,2018.0,0.847,0.659,7.558,1.0,,15.0,230.0,1,131,2023-1,1407.0,0.0,0.071,0.0,0.711,0.711,0.426,0.071,0.569,0.426,1.137,7.392,0.355,2.63,1.35,0.0,1.848,0.071,3.554,1.99,3.412,0.0,2.559,2.701,0.0,0.995,1.706,0.0,2.061,4.904,4.122,7.818,2.701,4.335,0.355,0.0,0.0,2.132,3.554,5.188,11.301,0.0,3.198,0.0,1.919,0.0,0.0,0.0,4.193,0.213,0.426,0.0,5.402,0.0,1.421,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.569,0.284,0.071,2.274,0.0,0.213,0.142,3.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.919,0.0,0.0,0.0,4.193,0.0,0.213,0.0,0.0,0.426,0.0,0.0,0.0,0.0,1.421,0.0,-20.682,5.402,0.355,16.489,0.498,2023a,N8Z18N,0.355233
1917,35,Portugal,10,10.0,2015-10-04,201510,35311,Socialist Party,PS,30,,264,5,2018.0,0.847,0.659,33.568,0.0,,86.0,230.0,1,131,2023-1,2828.0,0.919,1.45,0.0,0.0,1.485,0.0,0.177,0.672,3.112,0.0,0.177,0.141,1.273,0.035,0.0,3.147,0.0,5.552,0.813,1.273,0.141,4.314,3.748,0.389,0.672,0.495,0.0,0.318,5.127,3.996,10.679,0.035,0.389,0.177,0.0,1.521,6.86,6.117,7.603,7.32,0.46,5.269,0.0,2.263,0.53,0.46,0.0,5.728,0.389,0.106,0.0,1.627,0.0,2.44,0.248,0.0,0.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.106,0.955,0.071,0.283,0.035,1.273,0.0,0.0,0.0,0.0,0.0,0.0,1.521,2.263,0.0,0.0,0.53,5.728,0.849,0.389,0.0,0.0,0.106,0.0,0.0,0.0,0.0,2.44,0.0,-4.526,4.173,0.318,14.922,0.177,2023a,ON8HZZ,0.355233
2248,43,Switzerland,10,0.0,2015-10-18,201510,43110,Green Party of Switzerland,GPS/PES,10,,339,5,2018.0,0.864,0.636,7.057,0.0,,11.0,200.0,1,131,2023-1,507.0,1.578,1.578,0.0,0.0,0.0,2.761,0.197,3.55,0.0,0.0,0.0,4.931,1.578,0.0,0.0,0.394,1.972,1.578,1.972,0.986,0.0,0.592,0.986,0.0,0.0,2.17,0.0,0.0,0.0,0.197,8.679,3.945,0.0,0.197,0.0,12.426,18.146,0.789,6.114,5.325,0.0,3.156,0.0,0.197,3.945,0.0,2.761,0.394,1.578,2.17,0.0,2.564,0.0,0.394,0.0,0.0,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.775,3.156,1.183,0.0,0.0,0.394,0.789,0.0,0.197,0.0,0.0,0.0,0.789,11.637,0.197,0.0,0.394,3.55,0.394,1.381,1.578,0.0,0.789,1.381,0.0,0.0,0.0,0.0,0.394,0.0,-17.357,4.931,0.197,11.44,2.959,2023a,6PAFQH,0.32306957
2249,43,Switzerland,10,0.0,2015-10-18,201510,43120,Green Liberal Party,GLP,10,,339,5,2018.0,0.864,0.636,4.626,0.0,,7.0,200.0,6,131,2023-1,225.0,3.111,0.0,0.0,0.0,1.333,0.444,0.444,4.889,2.667,0.0,0.0,6.222,1.333,0.0,0.0,1.778,0.889,4.889,0.0,1.333,3.111,0.444,4.0,0.0,0.0,0.444,0.444,0.0,1.333,0.0,3.556,3.111,0.0,0.0,0.0,4.889,21.778,2.667,4.889,2.222,2.222,3.111,0.444,0.0,1.333,0.0,0.889,2.667,1.778,1.778,1.333,0.0,0.0,2.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.556,2.667,0.889,0.0,0.0,0.444,1.333,0.0,0.0,0.0,0.0,0.0,0.0,4.889,0.0,0.0,0.0,1.333,2.667,2.222,1.778,0.0,0.444,1.333,0.0,0.0,1.333,0.0,2.222,0.889,-0.444,7.111,3.111,7.111,0.889,2023a,C989KP,0.32306957
2250,43,Switzerland,10,0.0,2015-10-18,201510,43220,Swiss Labour Party,PdAS/PdTS,20,,339,5,2018.0,0.864,0.636,0.401,0.0,,1.0,200.0,1,131,2023-1,353.0,0.283,0.283,0.0,3.116,0.0,5.382,1.7,0.283,0.0,6.516,4.249,1.983,9.915,0.0,0.0,0.0,0.283,0.0,0.283,2.833,0.0,0.0,0.0,0.0,0.0,0.567,0.0,0.0,0.0,0.0,1.416,4.533,3.399,0.0,16.431,0.0,5.949,2.55,1.133,8.215,0.0,3.966,0.0,0.0,0.85,0.0,1.7,0.283,1.133,1.7,0.0,6.516,0.0,2.266,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.266,0.85,1.133,0.85,1.416,0.0,0.567,7.932,2.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.283,0.283,1.133,0.0,0.85,0.85,0.0,0.0,0.0,0.0,2.266,0.0,-41.36,4.533,0.0,9.348,7.082,2023a,4JUQB5,0.32306957
2251,43,Switzerland,10,0.0,2015-10-18,201510,43320,Social Democratic Party of Switzerland,SPS/PSS,30,,339,5,2018.0,0.864,0.636,18.841,0.0,,43.0,200.0,1,131,2023-1,130.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.769,4.615,0.0,0.0,1.538,3.077,0.0,0.0,0.0,0.0,0.0,0.0,6.154,0.0,0.0,3.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.385,5.385,0.0,0.0,0.0,0.0,4.615,0.0,17.692,25.385,0.0,4.615,0.0,0.769,0.769,0.0,2.308,0.0,0.0,0.0,0.0,12.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.538,3.077,0.0,0.0,0.0,6.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.923,9.231,0.0,43.077,0.0,2023a,LUJPID,0.32306957
2252,43,Switzerland,10,0.0,2015-10-18,201510,43420,FDP.The Liberals,FDP/PLR,40,,339,5,2018.0,0.864,0.636,16.397,0.0,,33.0,200.0,6,131,2023-1,111.0,0.901,1.802,0.0,0.0,0.0,0.0,0.901,6.306,0.0,5.405,6.306,9.91,10.811,0.0,0.0,4.505,0.0,4.505,0.0,8.108,0.901,0.0,2.703,0.0,0.0,0.0,0.0,0.0,0.0,9.91,1.802,0.0,0.0,0.0,0.0,0.0,4.505,0.0,0.0,0.0,0.0,2.703,0.0,9.009,0.0,0.0,0.0,3.604,0.0,0.901,2.703,1.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.009,0.901,9.009,0.0,0.0,1.802,8.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.009,0.0,0.0,0.0,3.604,0.0,0.0,0.0,0.901,0.0,0.0,0.0,2.703,0.0,0.0,0.0,6.306,2.703,0.901,0.0,0.901,2023a,YX8YVP,0.32306957
